Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/GCLD-9/Verify Valid Length of GTIN number,Chrome 71.0.3578.98,,2019-02-07 16:41:01,2019-02-07 16:41:27,26.103s,FAILED
"openBrowser(""https://cloud.test.gs1.org/gs1-portal"")",Chrome 71.0.3578.98,,2019-02-07 16:41:01,2019-02-07 16:41:08,7.707s,PASSED
"navigateToUrl(""https://gs1-sso-customsts.azurewebsites.net/Account/LoginSelector"")",Chrome 71.0.3578.98,,2019-02-07 16:41:08,2019-02-07 16:41:09,0.644s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign in - GS1 STS Server/input_E-mail_Email""), email)",Chrome 71.0.3578.98,,2019-02-07 16:41:09,2019-02-07 16:41:09,0.164s,PASSED
Thread.sleep(1000),Chrome 71.0.3578.98,,2019-02-07 16:41:09,2019-02-07 16:41:10,1.002s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign in - GS1 STS Server/input_Password_Password""), password)",Chrome 71.0.3578.98,,2019-02-07 16:41:10,2019-02-07 16:41:10,0.099s,PASSED
"click(findTestObject(""Object Repository/Page_Sign in - GS1 STS Server/input_Password_btn btn-default""))",Chrome 71.0.3578.98,,2019-02-07 16:41:10,2019-02-07 16:41:20,9.818s,PASSED
"click(findTestObject(""Object Repository/Page_GS1 Cloud BETA - Home/a_Services""))",Chrome 71.0.3578.98,,2019-02-07 16:41:20,2019-02-07 16:41:20,0.065s,PASSED
Thread.sleep(1000),Chrome 71.0.3578.98,,2019-02-07 16:41:20,2019-02-07 16:41:21,1.010s,PASSED
"click(findTestObject(""Object Repository/Page_GS1 Cloud BETA - Services/a_Check""))",Chrome 71.0.3578.98,,2019-02-07 16:41:21,2019-02-07 16:41:22,1.078s,PASSED
"if (Checkgtinlength == ""12345A"")",Chrome 71.0.3578.98,,2019-02-07 16:41:22,2019-02-07 16:41:22,0.000s,PASSED
else,Chrome 71.0.3578.98,,2019-02-07 16:41:22,2019-02-07 16:41:27,4.503s,FAILED
,,,,,,
Test Cases/GCLD-9/Verify Valid Length of GTIN number,Chrome 71.0.3578.98,,2019-02-07 16:41:27,2019-02-07 16:41:44,17.441s,PASSED
"openBrowser(""https://cloud.test.gs1.org/gs1-portal"")",Chrome 71.0.3578.98,,2019-02-07 16:41:27,2019-02-07 16:41:32,5.334s,PASSED
"navigateToUrl(""https://gs1-sso-customsts.azurewebsites.net/Account/LoginSelector"")",Chrome 71.0.3578.98,,2019-02-07 16:41:32,2019-02-07 16:41:32,0.316s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign in - GS1 STS Server/input_E-mail_Email""), email)",Chrome 71.0.3578.98,,2019-02-07 16:41:32,2019-02-07 16:41:33,0.155s,PASSED
Thread.sleep(1000),Chrome 71.0.3578.98,,2019-02-07 16:41:33,2019-02-07 16:41:34,1.004s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign in - GS1 STS Server/input_Password_Password""), password)",Chrome 71.0.3578.98,,2019-02-07 16:41:34,2019-02-07 16:41:34,0.092s,PASSED
"click(findTestObject(""Object Repository/Page_Sign in - GS1 STS Server/input_Password_btn btn-default""))",Chrome 71.0.3578.98,,2019-02-07 16:41:34,2019-02-07 16:41:42,8.522s,PASSED
"click(findTestObject(""Object Repository/Page_GS1 Cloud BETA - Home/a_Services""))",Chrome 71.0.3578.98,,2019-02-07 16:41:42,2019-02-07 16:41:42,0.066s,PASSED
Thread.sleep(1000),Chrome 71.0.3578.98,,2019-02-07 16:41:42,2019-02-07 16:41:43,1.005s,PASSED
"click(findTestObject(""Object Repository/Page_GS1 Cloud BETA - Services/a_Check""))",Chrome 71.0.3578.98,,2019-02-07 16:41:43,2019-02-07 16:41:44,0.844s,PASSED
"if (Checkgtinlength == ""12345A"")",Chrome 71.0.3578.98,,2019-02-07 16:41:44,2019-02-07 16:41:44,0.094s,PASSED
,,,,,,
Test Cases/GCLD-9/Verify Valid Length of GTIN number,Chrome 71.0.3578.98,,2019-02-07 16:41:44,2019-02-07 16:42:15,30.918s,FAILED
"openBrowser(""https://cloud.test.gs1.org/gs1-portal"")",Chrome 71.0.3578.98,,2019-02-07 16:41:44,2019-02-07 16:41:50,5.997s,PASSED
"navigateToUrl(""https://gs1-sso-customsts.azurewebsites.net/Account/LoginSelector"")",Chrome 71.0.3578.98,,2019-02-07 16:41:50,2019-02-07 16:41:50,0.241s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign in - GS1 STS Server/input_E-mail_Email""), email)",Chrome 71.0.3578.98,,2019-02-07 16:41:50,2019-02-07 16:41:51,0.159s,PASSED
Thread.sleep(1000),Chrome 71.0.3578.98,,2019-02-07 16:41:51,2019-02-07 16:41:52,1.001s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign in - GS1 STS Server/input_Password_Password""), password)",Chrome 71.0.3578.98,,2019-02-07 16:41:52,2019-02-07 16:41:52,0.092s,PASSED
"click(findTestObject(""Object Repository/Page_Sign in - GS1 STS Server/input_Password_btn btn-default""))",Chrome 71.0.3578.98,,2019-02-07 16:41:52,2019-02-07 16:42:04,12.185s,PASSED
"click(findTestObject(""Object Repository/Page_GS1 Cloud BETA - Home/a_Services""))",Chrome 71.0.3578.98,,2019-02-07 16:42:04,2019-02-07 16:42:04,0.071s,PASSED
Thread.sleep(1000),Chrome 71.0.3578.98,,2019-02-07 16:42:04,2019-02-07 16:42:05,1.006s,PASSED
"click(findTestObject(""Object Repository/Page_GS1 Cloud BETA - Services/a_Check""))",Chrome 71.0.3578.98,,2019-02-07 16:42:05,2019-02-07 16:42:07,2.073s,PASSED
"if (Checkgtinlength == ""12345A"")",Chrome 71.0.3578.98,,2019-02-07 16:42:07,2019-02-07 16:42:07,0.000s,PASSED
else,Chrome 71.0.3578.98,,2019-02-07 16:42:07,2019-02-07 16:42:15,8.077s,FAILED
